,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
MLP_2,0.9971775545978648,0.9971851608749984,0.9971775545978648,0.9971934440573572,0.9971858357941497,0.9971775545978648,0.9971775545978648,0.9971775545570598,0.9971775545978648,0.99717755555571
Adv_2,0.9974876438909244,0.9974928638189304,0.9974876438909244,0.997500241528726,0.9974950152696802,0.9974876438909244,0.9974876438909244,0.9974876434256807,0.9974876438909244,0.9974876466071264
Wht_2,0.9966839430701372,0.9966961324573459,0.9966839430701372,0.9967058546958576,0.9966936725473864,0.9966839430701372,0.9966839430701372,0.9966839426078546,0.9966839430701372,0.9966839389644416
QVK_2,0.9961903315424094,0.9962080651053804,0.9961903315424094,0.9962192235719318,0.9962015093006232,0.9961903315424094,0.9961903315424094,0.9961903286788248,0.9961903315424094,0.9961903189593588
LSTM_2,0.9978167182427429,0.997819822552514,0.9978167182427429,0.9978262381260404,0.9978231241008556,0.9978167182427429,0.9978167182427429,0.9978167169836611,0.9978167182427429,0.9978167218626028
Transformer_2,0.9960131376606609,0.9960330953190524,0.9960131376606609,0.9960447686664136,0.996024835314606,0.9960131376606609,0.9960131376606609,0.9960131333137476,0.9960131376606609,0.9960131210633556
randomForest_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoost_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv2Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv3Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv4Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv6Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv7Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM3Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM4Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM6Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM7Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLP_4,0.9974813155380048,0.9958397880969154,0.9974813155380048,0.9974949944080388,0.9986471482445248,0.9974813155380048,0.9974813155380048,0.9972360402202484,0.9974813155380048,0.9974819907304908
Adv_4,0.8923610451907682,0.8288828438737588,0.8923610451907682,0.9100535837601628,0.7589496194170067,0.8923610451907682,0.8923610451907682,0.7014382801524683,0.8923610451907682,0.8586649162882299
Wht_4,0.9256165397831906,0.9355130539627884,0.9256165397831906,0.9406539083706728,0.835823158517072,0.9256165397831906,0.9256165397831906,0.8442803402192575,0.9256165397831906,0.9130248115038764
QVK_4,0.9966143311880216,0.9939644752536322,0.9966143311880216,0.9966449880499136,0.9982583126374571,0.9966143311880216,0.9966143311880216,0.996093955235342,0.9966143311880216,0.9966165392570738
LSTM_4,0.9959561824843848,0.991802982525342,0.9959561824843848,0.9960583975361204,0.997832344938012,0.9959561824843848,0.9959561824843848,0.9947566254397388,0.9959561824843848,0.9959747273948752
Transformer_4,0.8847733500401851,0.6394630593798103,0.8847733500401851,0.8261375042677138,0.7472443896033495,0.8847733500401851,0.8847733500401851,0.6779904311057634,0.8847733500401851,0.8465891723251622
randomForest_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoost_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1Layer_4,0.999968358235402,0.9999426241750028,0.999968358235402,0.9999683606851824,0.9999529276721708,0.999968358235402,0.999968358235402,0.9999477729687758,0.999968358235402,0.999968358014102
xgBoostAdv2Layer_4,0.9999493731766432,0.9999300910926036,0.9999493731766432,0.999949372205848,0.999909805672056,0.9999493731766432,0.9999493731766432,0.9999199475152138,0.9999493731766432,0.9999493721384995
xgBoostAdv3Layer_4,0.999784836000734,0.9995783444321495,0.999784836000734,0.9997849577037496,0.9996095192496992,0.999784836000734,0.999784836000734,0.9995937941212792,0.999784836000734,0.9997848262723962
xgBoostAdv4Layer_4,0.9997785076478144,0.9995626660550956,0.9997785076478144,0.9997786564896082,0.9995985398908938,0.9997785076478144,0.9997785076478144,0.9995804443905676,0.9997785076478144,0.9997785018673508
xgBoostAdv6Layer_4,0.9993734930609609,0.999133691030214,0.9993734930609609,0.9993743157716336,0.9993698424620904,0.9993734930609609,0.9993734930609609,0.9992513739671388,0.9993734930609609,0.9993735789727772
xgBoostAdv7Layer_4,0.9993418512963632,0.9991066354183954,0.9993418512963632,0.9993426516707458,0.999308072647697,0.9993418512963632,0.9993418512963632,0.9992069532035068,0.9993418512963632,0.999341926439802
xgBoostLSTM0Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_4,0.9999746865883216,0.9999873810665524,0.9999746865883216,0.9999746878660348,0.9999560825647782,0.9999746865883216,0.9999746865883216,0.9999717297275132,0.9999746865883216,0.9999746857959602
xgBoostLSTM2Layer_4,0.999968358235402,0.9999842265322346,0.999968358235402,0.9999683602318034,0.9999451032059729,0.999968358235402,0.999968358235402,0.9999646616063048,0.999968358235402,0.9999683569972959
xgBoostLSTM3Layer_4,0.9998417911770104,0.9998536061110532,0.9998417911770104,0.9998418331323452,0.9998203008500492,0.9998417911770104,0.9998417911770104,0.9998369220405509,0.9998417911770104,0.9998417825058094
xgBoostLSTM4Layer_4,0.9658015808225592,0.9831402019543564,0.9658015808225592,0.9678980943901409,0.9652891022414872,0.9658015808225592,0.9658015808225592,0.9726918860443808,0.9658015808225592,0.965104339376538
xgBoostLSTM6Layer_4,0.9992975528259259,0.9992193863433678,0.9992975528259259,0.9992981189350876,0.9994821942049342,0.9992975528259259,0.9992975528259259,0.999350604707925,0.9992975528259259,0.99929763221847
xgBoostLSTM7Layer_4,0.9985824489460128,0.9980992275970476,0.9985824489460128,0.9985836650140169,0.9986189474031408,0.9985824489460128,0.9985824489460128,0.998358655522076,0.9985824489460128,0.9985826938935736
MLP_6,0.7218182623608553,0.5562257769318698,0.7218182623608553,0.6874441061373125,0.6653861135946341,0.7218182623608553,0.7218182623608553,0.5825640372083728,0.7218182623608553,0.6956953655904936
Adv_6,0.6042627785266329,0.2703767789802827,0.6042627785266329,0.5665442257174078,0.3331357619378057,0.6042627785266329,0.6042627785266329,0.29418027866407503,0.6042627785266329,0.5806292935736451
Wht_6,0.603864092292699,0.2452930204214173,0.603864092292699,0.5510138166681917,0.3322954077525637,0.603864092292699,0.603864092292699,0.2730544006652282,0.603864092292699,0.5675168019615586
QVK_6,0.6674260690170171,0.4222418088973157,0.6674260690170171,0.6405852083621594,0.4984530171578299,0.6674260690170171,0.6674260690170171,0.4495758465005497,0.6674260690170171,0.6497733490928782
LSTM_6,0.7125155835690645,0.5254724175539905,0.7125155835690645,0.6780345417990092,0.6359787031221842,0.7125155835690645,0.7125155835690645,0.5581299217321204,0.7125155835690645,0.6881461283618323
Transformer_6,0.7101930780475766,0.4044775547734254,0.7101930780475766,0.6304117035396242,0.5002508279708012,0.7101930780475766,0.7101930780475766,0.3786799937059019,0.7101930780475766,0.6335620730378381
randomForest_6,0.9989494934153488,0.9973908669716351,0.9989494934153488,0.9989651536221488,0.9967118027585484,0.9989494934153488,0.9989494934153488,0.997025354081026,0.9989494934153488,0.9989484106902218
xgBoost_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1Layer_6,0.9997278808244578,0.9993414981314028,0.9997278808244578,0.99972866350555,0.9991790620655232,0.9997278808244578,0.9997278808244578,0.9992590199836808,0.9997278808244578,0.9997278371798992
