,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
xgBoostLSTM0Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM3Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM4Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM5Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM6Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM7Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
xgBoostLSTM3Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM4Layer_4,0.999968370445344,0.999933139450774,0.999968370445344,0.999968370445344,0.999933139450774,0.999968370445344,0.999968370445344,0.999933139450774,0.999968370445344,0.999968370445344
xgBoostLSTM5Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
xgBoostLSTM6Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
xgBoostLSTM7Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
xgBoostLSTM0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_6,0.9997153340080972,0.9999364227182821,0.9997153340080972,0.9997154244995471,0.9989228007181328,0.9997153340080972,0.9997153340080972,0.9994281523003488,0.9997153340080972,0.9997149722970332
xgBoostLSTM2Layer_6,0.9516542257085021,0.7044572588542815,0.9516542257085021,0.9264698230604046,0.7997007779772591,0.9516542257085021,0.9516542257085021,0.7371681029076849,0.9516542257085021,0.9351215922884301
xgBoostLSTM3Layer_6,0.9517016700404858,0.7044985659009885,0.9517016700404858,0.9264658587748392,0.7998803111909036,0.9517016700404858,0.9517016700404858,0.7372473400959163,0.9517016700404858,0.9351350915565412
xgBoostLSTM4Layer_6,0.951622596153846,0.7044061459128241,0.951622596153846,0.9263670418517987,0.7995810891681627,0.951622596153846,0.951622596153846,0.7371034738278001,0.951622596153846,0.9350598730097678
xgBoostLSTM5Layer_6,0.9516542257085021,0.7044431275747163,0.9516542257085021,0.9264065706556828,0.7997007779772591,0.9516542257085021,0.9516542257085021,0.7371610368934496,0.9516542257085021,0.935089964409998
xgBoostLSTM6Layer_6,0.9516542257085021,0.7044431275747163,0.9516542257085021,0.9264065706556828,0.7997007779772591,0.9516542257085021,0.9516542257085021,0.7371610368934496,0.9516542257085021,0.935089964409998
xgBoostLSTM7Layer_6,0.951638410931174,0.7044281715308818,0.951638410931174,0.9264026182978186,0.7996409335727109,0.951638410931174,0.951638410931174,0.7371340245470456,0.951638410931174,0.9350828259941896
xgBoostLSTM0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2Layer_8,0.999968370445344,0.999936622463507,0.999968370445344,0.9999683707247228,0.9998746247959762,0.999968370445344,0.999968370445344,0.9999056182454008,0.999968370445344,0.9999683692195332
xgBoostLSTM3Layer_8,0.9999209261133604,0.9998696759708222,0.9999209261133604,0.9999209174844036,0.9998134003976334,0.9999209261133604,0.9999209261133604,0.999841533693944,0.9999209261133604,0.9999209205465394
xgBoostLSTM4Layer_8,0.9999367408906884,0.9998170409059,0.9999367408906884,0.9999367689870964,0.999867558407254,0.9999367408906884,0.9999367408906884,0.9998422763868888,0.9999367408906884,0.9999367488469212
xgBoostLSTM5Layer_8,0.9998734817813764,0.9987566613984546,0.9998734817813764,0.9998733928744048,0.996810476197716,0.9998734817813764,0.9998734817813764,0.9977788261997068,0.9998734817813764,0.9998733300924492
xgBoostLSTM6Layer_8,0.9996995192307692,0.9996277182267964,0.9996995192307692,0.9996993660240132,0.9951765705566372,0.9996995192307692,0.9996995192307692,0.9973829337251022,0.9996995192307692,0.9996989922732951
xgBoostLSTM7Layer_8,0.999288335020243,0.9972885182874079,0.999288335020243,0.9992869277766258,0.9765106217961912,0.999288335020243,0.999288335020243,0.9863121020876686,0.999288335020243,0.9992779332106234
