,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
MLPSimpleLayers_2,0.9971838829507844,0.9971914367221226,0.9971838829507844,0.9971997014366456,0.9971921455793644,0.9971838829507844,0.9971838829507844,0.9971838829056724,0.9971838829507844,0.9971838839545264
AdvSimpleLayers_2,0.9970256741277947,0.997034588060116,0.9970256741277947,0.997043314330704,0.9970344009489918,0.9970256741277947,0.9970256741277947,0.9970256741248168,0.9970256741277947,0.9970256738478724
WhtSimpleLayers_2,0.9971902113037041,0.997197712727686,0.9971902113037041,0.9972059589739072,0.9971984553645794,0.9971902113037041,0.9971902113037041,0.9971902112540798,0.9971902113037041,0.9971902123529016
QVKSimpleLayers_2,0.9961333763661332,0.99615181135688,0.9961333763661332,0.9961631353604434,0.9961447212336892,0.9961333763661332,0.9961333763661332,0.996133373065332,0.9961333763661332,0.9961333625525064
LSTMSimpleLayers_2,0.9966396445997,0.9966522923286428,0.9966396445997,0.9966621435748042,0.996649504050882,0.9966396445997,0.9966396445997,0.9966396440134884,0.9966396445997,0.9966396398833598
TransformerSimpleLayers_2,0.9950448996639644,0.9950791855203621,0.9950448996639644,0.9950936659229276,0.9950594381767244,0.9950448996639644,0.9950448996639644,0.9950448795966234,0.9950448996639644,0.9950448502528698
rotationForest_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
randomForest_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoost_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lightGBM_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForestCost_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgBoostAdv0LayerSimpleLayers_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLPSimpleLayers_4,0.8888931077908353,0.7141428763329171,0.8888931077908353,0.8594031559155021,0.750063019638888,0.8888931077908353,0.8888931077908353,0.6824239617112715,0.8888931077908353,0.8502971170910356
AdvSimpleLayers_4,0.8879185414412191,0.6888158959186043,0.8879185414412191,0.8482651912361149,0.7491276785679264,0.8879185414412191,0.8879185414412191,0.6804765292165791,0.8879185414412191,0.8491130626971997
WhtSimpleLayers_4,0.8876970490890336,0.6406158060074888,0.8876970490890336,0.8270198310624326,0.7486941255217959,0.8876970490890336,0.8876970490890336,0.6794930725946373,0.8876970490890336,0.8486169782500252
QVKSimpleLayers_4,0.9399122890285344,0.921411721297838,0.9399122890285344,0.9554977276962218,0.8677045413405267,0.9399122890285344,0.9399122890285344,0.8669565099496783,0.9399122890285344,0.9347455448696912
LSTMSimpleLayers_4,0.8873046912080192,0.6407648589460108,0.8873046912080192,0.8270720452312922,0.7484906977139357,0.8873046912080192,0.8873046912080192,0.6795314760203104,0.8873046912080192,0.8484840013232042
