,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
LSTMSimpleLayers_2,0.9995888157894736,0.9980457005411908,0.9995888157894736,0.999590422943634,0.9997703423665336,0.9995888157894736,0.9995888157894736,0.9989060816939802,0.9995888157894736,0.9995891711381241
LSTMSimpleLayersMemPos_2,0.9993041497975708,0.9967016491754124,0.9993041497975708,0.9993087401137488,0.9996113486202876,0.9993041497975708,0.9993041497975708,0.9981509657835096,0.9993041497975708,0.9993051659001144
xgBoost_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostMemPos_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSTMSimpleLayers_4,0.981196229757085,0.607338798902037,0.981196229757085,0.9662537318167596,0.6663798404792367,0.981196229757085,0.981196229757085,0.6339741068599055,0.981196229757085,0.9729765769191604
LSTMSimpleLayersMemPos_4,0.9994464827935222,0.9978795589482612,0.9994464827935222,0.9994500038953448,0.9997938969956072,0.9994464827935222,0.9994464827935222,0.9988333131404956,0.9994464827935222,0.9994472802901408
xgBoost_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostMemPos_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSTMSimpleLayers_6,0.9511323380566802,0.4905505776860837,0.9511323380566802,0.9259663934517538,0.5999152033353354,0.9511323380566802,0.9511323380566802,0.5299153633693497,0.9511323380566802,0.9345612328348796
LSTMSimpleLayersMemPos_6,0.9478744939271256,0.3079441234143717,0.9478744939271256,0.9236555975882242,0.40020559208812667,0.9478744939271256,0.9478744939271256,0.3376380219198591,0.9478744939271256,0.9314539257825192
xgBoost_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostMemPos_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSTMSimpleLayers_8,0.947732160931174,0.35127387413670824,0.947732160931174,0.9239526374053162,0.4067558349988901,0.947732160931174,0.947732160931174,0.34894498395711065,0.947732160931174,0.9314400233080301
LSTMSimpleLayersMemPos_8,0.9483489372469636,0.429875108528685,0.9483489372469636,0.9248050070592654,0.4422158292543058,0.9483489372469636,0.9483489372469636,0.40024465851903995,0.9483489372469636,0.9322462581569247
xgBoost_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostMemPos_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0LayerSimpleLayers_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
