,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
xgBoostAdv1Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv2Layer_4,0.9998260374493928,0.999330655957162,0.9998260374493928,0.9998263867717836,0.9999352247700479,0.9998260374493928,0.9998260374493928,0.999632600862636,0.9998260374493928,0.9998261164155904
xgBoostAdv3Layer_4,0.9999525556680162,0.9999823349644048,0.9999525556680162,0.9999525581823336,0.9998170843241264,0.9999525556680162,0.9999525556680162,0.9998996843097242,0.9999525556680162,0.9999525497860918
xgBoostAdv4Layer_4,0.9999525556680162,0.9999823349644048,0.9999525556680162,0.9999525581823336,0.9998170843241264,0.9999525556680162,0.9999525556680162,0.9998996843097242,0.9999525556680162,0.9999525497860918
xgBoostAdv6Layer_4,0.9995730010121456,0.9998410820546324,0.9995730010121456,0.9995732045855512,0.9983537589171392,0.9995730010121456,0.9995730010121456,0.999095363926302,0.9995730010121456,0.9995725234050862
xgBoostAdv7Layer_4,0.99954137145749,0.9998293163826844,0.99954137145749,0.9995416062986258,0.9982318151332236,0.99954137145749,0.99954137145749,0.99902819280864,0.99954137145749,0.9995408203603546
xgBoostLSTM0Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
xgBoostLSTM3Layer_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM4Layer_4,0.999968370445344,0.999933139450774,0.999968370445344,0.999968370445344,0.999933139450774,0.999968370445344,0.999968370445344,0.999933139450774,0.999968370445344,0.999968370445344
xgBoostLSTM6Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
xgBoostLSTM7Layer_4,0.999968370445344,0.9999882231015641,0.999968370445344,0.9999683715628384,0.9998780562160844,0.999968370445344,0.999968370445344,0.9999331284000456,0.999968370445344,0.9999683678314228
MLP_6,0.9959672317813764,0.5854811386657353,0.9959672317813764,0.99280251462251,0.5999187365296965,0.9959672317813764,0.9959672317813764,0.5924645851614704,0.9959672317813764,0.9943280068170638
Adv_6,0.9476214574898786,0.3043260971419647,0.9476214574898786,0.9227810140947974,0.39978844813751707,0.9476214574898786,0.9476214574898786,0.3370500045616601,0.9476214574898786,0.9312352967185552
Wht_6,0.9440947621457491,0.5046970841182316,0.9440947621457491,0.9350870714472832,0.4036290896116833,0.9440947621457491,0.9440947621457491,0.37705917640701375,0.9440947621457491,0.9188717757977259
QVK_6,0.9576163967611336,0.4143010527743521,0.9576163967611336,0.9702781475108216,0.36799031442076185,0.9576163967611336,0.9576163967611336,0.3632462060319808,0.9576163967611336,0.9557790315225584
LSTM_6,0.9476056427125508,0.3041738978526657,0.9476056427125508,0.9227110183804432,0.3997286037329689,0.9476056427125508,0.9476056427125508,0.3369070465297443,0.9476056427125508,0.9311826371101389
Transformer_6,0.9473842358299596,0.3039325842696629,0.9473842358299596,0.922677022443479,0.39917233812023023,0.9473842358299596,0.9473842358299596,0.3365606051029223,0.9473842358299596,0.9310687441724264
randomForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoost_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1Layer_6,0.999984185222672,0.9999401734968592,0.999984185222672,0.9999841899533862,0.9999964668056388,0.999984185222672,0.999984185222672,0.9999683156609622,0.999984185222672,0.999984186335681
xgBoostAdv2Layer_6,0.9998734817813764,0.9999153182223528,0.9998734817813764,0.9998734650703921,0.9995775559738018,0.9998734817813764,0.9998734817813764,0.9997462752791012,0.9998734817813764,0.9998734282972236
xgBoostAdv3Layer_6,0.9957774544534412,0.9852473662703,0.9957774544534412,0.9960865086395558,0.9841209006678844,0.9957774544534412,0.9957774544534412,0.9840821935302264,0.9957774544534412,0.9957802491645166
xgBoostAdv4Layer_6,0.9897994686234818,0.9676656249839304,0.9897994686234818,0.9914272705089672,0.9591699520456328,0.9897994686234818,0.9897994686234818,0.9597262349256565,0.9897994686234818,0.9896902577937278
xgBoostAdv6Layer_6,0.9952239372469636,0.9818645478920591,0.9952239372469636,0.995598683531687,0.9816470162658164,0.9952239372469636,0.9952239372469636,0.9809852130339879,0.9952239372469636,0.9952184949443116
xgBoostAdv7Layer_6,0.9851499240890688,0.9550262637689144,0.9851499240890688,0.9882537517723364,0.9402645098405946,0.9851499240890688,0.9851499240890688,0.9398441210286956,0.9851499240890688,0.9847607081865368
xgBoostLSTM0Layer_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_6,0.9997153340080972,0.9999364227182821,0.9997153340080972,0.9997154244995471,0.9989228007181328,0.9997153340080972,0.9997153340080972,0.9994281523003488,0.9997153340080972,0.9997149722970332
xgBoostLSTM2Layer_6,0.9516542257085021,0.7044572588542815,0.9516542257085021,0.9264698230604046,0.7997007779772591,0.9516542257085021,0.9516542257085021,0.7371681029076849,0.9516542257085021,0.9351215922884301
xgBoostLSTM3Layer_6,0.9517016700404858,0.7044985659009885,0.9517016700404858,0.9264658587748392,0.7998803111909036,0.9517016700404858,0.9517016700404858,0.7372473400959163,0.9517016700404858,0.9351350915565412
xgBoostLSTM4Layer_6,0.951622596153846,0.7044061459128241,0.951622596153846,0.9263670418517987,0.7995810891681627,0.951622596153846,0.951622596153846,0.7371034738278001,0.951622596153846,0.9350598730097678
xgBoostLSTM6Layer_6,0.9516542257085021,0.7044431275747163,0.9516542257085021,0.9264065706556828,0.7997007779772591,0.9516542257085021,0.9516542257085021,0.7371610368934496,0.9516542257085021,0.935089964409998
xgBoostLSTM7Layer_6,0.951638410931174,0.7044281715308818,0.951638410931174,0.9264026182978186,0.7996409335727109,0.951638410931174,0.951638410931174,0.7371340245470456,0.951638410931174,0.9350828259941896
MLP_8,0.9993674089068826,0.7783971028184538,0.9993674089068826,0.9990597590707446,0.7999434688902236,0.9993674089068826,0.9993674089068826,0.7886049736368581,0.9993674089068826,0.9992040332897772
Adv_8,0.9793459008097166,0.6349514081201069,0.9793459008097166,0.9798721314600696,0.5506734536161411,0.9793459008097166,0.9793459008097166,0.5614029226039098,0.9793459008097166,0.9773410834107548
Wht_8,0.9762303896761132,0.5236894089630801,0.9762303896761132,0.9766582484708238,0.5183842892044149,0.9762303896761132,0.9762303896761132,0.5106273306704104,0.9762303896761132,0.9738323981887408
QVK_8,0.9519705212550608,0.4193356206335058,0.9519705212550608,0.950642667019698,0.4176740499932647,0.9519705212550608,0.9519705212550608,0.3716104297929203,0.9519705212550608,0.9396816932886518
LSTM_8,0.9938954959514169,0.5836491496478047,0.9938954959514169,0.9908067121402376,0.5922054847045108,0.9938954959514169,0.9938954959514169,0.5878144277050341,0.9938954959514169,0.992323511071923
Transformer_8,0.9511797823886641,0.4833702476344906,0.9511797823886641,0.9257579044178428,0.5951711085261415,0.9511797823886641,0.9511797823886641,0.5239450465767684,0.9511797823886641,0.9345072361311654
randomForest_8,0.9997311487854252,0.998892147279244,0.9997311487854252,0.9997326380231728,0.9836538461538462,0.9997311487854252,0.9997311487854252,0.9909232319485202,0.9997311487854252,0.9997257947220592
xgBoost_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepForest_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv1Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostAdv2Layer_8,0.9958248987854252,0.9854454602351751,0.9958248987854252,0.9961239844758174,0.9827112417282562,0.9958248987854252,0.9958248987854252,0.9834232492495704,0.9958248987854252,0.9958101494683936
xgBoostAdv3Layer_8,0.9927410172064778,0.9759212978598879,0.9927410172064778,0.9936070802773912,0.9701807262509432,0.9927410172064778,0.9927410172064778,0.971097895791252,0.9927410172064778,0.9926851929516384
xgBoostAdv4Layer_8,0.9928042763157896,0.9761068278762296,0.9928042763157896,0.9936561114571248,0.9701948590283872,0.9928042763157896,0.9928042763157896,0.9712098768269378,0.9928042763157896,0.9927445488196049
xgBoostAdv6Layer_8,0.9923772773279352,0.9729556699487316,0.9923772773279352,0.993112784849418,0.9693844762329894,0.9923772773279352,0.9923772773279352,0.9694754046506964,0.9923772773279352,0.9923205167414616
xgBoostAdv7Layer_8,0.9920926113360324,0.9717445303486262,0.9920926113360324,0.992810933669266,0.9603888433043204,0.9920926113360324,0.9920926113360324,0.9643304970775224,0.9920926113360324,0.9920335809654002
xgBoostLSTM0Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM1Layer_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgBoostLSTM2Layer_8,0.999968370445344,0.999936622463507,0.999968370445344,0.9999683707247228,0.9998746247959762,0.999968370445344,0.999968370445344,0.9999056182454008,0.999968370445344,0.9999683692195332
xgBoostLSTM3Layer_8,0.9999209261133604,0.9998696759708222,0.9999209261133604,0.9999209174844036,0.9998134003976334,0.9999209261133604,0.9999209261133604,0.999841533693944,0.9999209261133604,0.9999209205465394
xgBoostLSTM4Layer_8,0.9999367408906884,0.9998170409059,0.9999367408906884,0.9999367689870964,0.999867558407254,0.9999367408906884,0.9999367408906884,0.9998422763868888,0.9999367408906884,0.9999367488469212
xgBoostLSTM6Layer_8,0.9996995192307692,0.9996277182267964,0.9996995192307692,0.9996993660240132,0.9951765705566372,0.9996995192307692,0.9996995192307692,0.9973829337251022,0.9996995192307692,0.9996989922732951
xgBoostLSTM7Layer_8,0.999288335020243,0.9972885182874079,0.999288335020243,0.9992869277766258,0.9765106217961912,0.999288335020243,0.999288335020243,0.9863121020876686,0.999288335020243,0.9992779332106234
